20231223	15:29:57	f895ed44-deaf-4728-9598-da52e13e0bc8	GET	/	undefined
20231223	15:31:29	a8659e57-4e27-49c5-a4eb-5ee86d55ace9	GET	/	undefined
20231223	15:31:29	2192fb49-976a-487b-b7c1-9e4bd97ef624	GET	/favicon.ico	undefined
20231223	15:31:45	8176e07b-aa1c-409a-a95c-8330d831a5c0	GET	/	undefined
20231223	15:31:45	16d3905a-c620-4aeb-950d-5fedb74cbef1	GET	/favicon.ico	undefined
20231223	15:31:50	4df083c6-601f-4b7f-970c-585103b55ab9	GET	/index	undefined
20231223	15:31:50	b17a64c9-df0a-418a-b696-70808572fca1	GET	/favicon.ico	undefined
20231223	16:44:38	59a8774a-dbdb-40a6-83ae-c970df57cbe8	GET	/index	undefined
20231223	16:44:38	5c5ab5f8-9fb4-4fbc-9701-d0b00f319bef	GET	/favicon.ico	undefined
20231223	16:44:45	7f744465-eeaf-47e9-b856-cb96dd306970	GET	/index.json	undefined
20231223	16:44:45	af5b5bdd-5f5e-49b1-a726-e8778bd3202f	GET	/favicon.ico	undefined
20231223	16:44:54	6c16a6b1-4dae-4f65-afc4-3c49083d6079	GET	/index.html	undefined
20231223	16:44:54	d17a1a9f-7ff0-4469-9011-4e957c6023be	GET	/favicon.ico	undefined
20231223	16:45:02	1fe7ae60-51c9-4c1a-a95c-75d392e7465d	GET	/hel	undefined
20231223	16:45:02	6199c6b0-f06b-466b-86d5-c8c06b9db058	GET	/favicon.ico	undefined
20231223	16:46:00	03808a6a-f33f-43ef-9a0a-31c0a84ad91f	GET	/	undefined
20231223	16:46:00	41d304ea-6768-4dbe-aafd-9dad6b2994b2	GET	/favicon.ico	undefined
20231223	16:46:07	b2d9ad8f-94c1-495f-8712-86afbdb9a983	GET	/index.html	undefined
20231223	16:46:07	c49bea31-8a57-4262-8370-5dee9bffae5e	GET	/favicon.ico	undefined
20231223	16:46:12	3784c60b-b10d-4a1a-ab77-ba84d8df1865	GET	/index.htm	undefined
20231223	16:46:12	545db0c1-ca4d-4f6c-ac65-20354951165e	GET	/favicon.ico	undefined
20231223	16:48:50	2691650c-6fde-4b9f-a599-812282b93db0	GET	/index.htm	undefined
20231223	16:48:50	a667a3f5-e769-42c3-adb5-af612c01bdbb	GET	/favicon.ico	undefined
20231223	16:48:57	31f746ad-3277-43f5-84c7-8a16fc00755f	GET	/index.html	undefined
20231223	16:48:57	03396ff0-a92b-4127-85a2-ad4aa7e08bb0	GET	/favicon.ico	undefined
20231223	16:49:04	ea63c3b7-ae27-4c7d-b1ce-4b18b050db80	GET	/inde	undefined
20231223	16:49:04	f67bf1fa-857b-48b3-856d-dad6a2ec8e59	GET	/favicon.ico	undefined
20231223	16:49:10	5e99d3c6-7aab-49ff-9f32-9db361641657	GET	/inde.json	undefined
20231223	16:49:10	487c6a38-2bd2-418d-b619-7779571975f5	GET	/favicon.ico	undefined
20231223	16:49:35	37f475ba-f19d-494e-bfea-8d23a40d4972	GET	/json	undefined
20231223	16:49:35	d45687c3-5b65-4332-be20-a1941d887f61	GET	/favicon.ico	undefined
20231223	16:50:29	d3323c8c-efab-402a-829c-6cc2a9d94260	GET	/json.json	undefined
20231223	16:50:29	7660996d-c5a1-47a9-bcd7-4764e35e1a90	GET	/favicon.ico	undefined
20231223	16:50:34	8c1a516c-b44b-4208-844f-9d92b0b687df	GET	/	undefined
20231223	16:50:34	86027a62-2270-4e01-8b3a-c348d3cd897e	GET	/favicon.ico	undefined
20231223	16:50:38	9a7ee4a9-a783-4698-9600-7e5ea0d6de97	GET	/index.html	undefined
20231223	16:50:40	8bc3d819-ecae-475d-ae63-a39956633200	GET	/index.htm	undefined
20231223	16:50:40	85f57faf-6d3a-4249-b1e4-ea459021d8a2	GET	/favicon.ico	undefined
20231223	16:52:56	95c61e48-8d43-4723-bec2-a1afe05af944	GET	/game	undefined
20231223	16:52:56	bbdc7a82-5963-4a85-846a-d95ab1ffc620	GET	/favicon.ico	undefined
20231223	16:53:01	551dfd65-22ee-4fb0-bfae-b99c61fb4e94	GET	/game.json	undefined
20231223	16:53:01	78032c1b-7338-43bc-9ad7-d7e2e5cc41fa	GET	/favicon.ico	undefined
20231223	17:01:16	202773cb-3dbf-4346-8cb7-1e33522aff34	GET	/	undefined
20231223	17:01:31	9f4d0a8a-2d72-4d45-b0e7-45d811753de5	GET	/hg	undefined
20231223	17:02:35	2dc2bbb5-f459-4d55-adec-5ff251497cbe	GET	/user/login	undefined
20231223	17:02:42	7020928f-fbbd-48fe-ac9e-f972d0db4269	POST	/user/login	undefined
20231223	17:04:00	00f57531-a4f0-4d24-b9fb-d1922c404ab1	POST	/book/	undefined
20231223	17:04:06	53a0e09d-72cb-494c-80db-8e9c703c6667	GET	/book/	undefined
20231224	13:46:21	603731f4-0089-4ad0-a6dc-6d834d92444b	POST	/user/login	undefined
20231225	12:37:34	c5fe503d-954c-4d4a-89de-e75668ec3adf	GET	/task	http://localhost:3000
20231225	12:37:36	7e765929-079c-47c8-a7d0-e890a501a218	GET	/task	http://localhost:3000
20231225	12:37:36	f09b099b-8dd5-451c-890a-6896151b6600	GET	/task	http://localhost:3000
20231225	12:37:50	b2e3332e-6a35-4160-bf39-b46722904162	GET	/task	http://localhost:3000
20231225	12:37:50	6127406d-a3a9-48f0-bf78-89dc309ea8d8	GET	/task	http://localhost:3000
20231225	12:39:57	beb9d459-d61b-40ef-a1fc-2e1a297c8ec2	GET	/task	http://localhost:3000
20231225	12:39:57	8d2e1437-ff70-4fa7-97dc-e57d333f1421	GET	/task	http://localhost:3000
20231230	22:19:06	65cd8e1e-62f8-4e03-a8f1-0c3ac61e5fd3	GET	/socket.io/?EIO=4&transport=polling&t=Ooyc2nl	http://localhost:3000
20231230	22:19:09	9d1bcb4a-43aa-4f01-a2ad-a17852607fcd	GET	/socket.io/?EIO=4&transport=polling&t=Ooyc5Vr	http://localhost:3000
20231230	22:19:09	537bab30-84cd-45b2-94ff-a220a1d95611	GET	/socket.io/?EIO=4&transport=polling&t=Ooyc5WZ	http://localhost:3000
20231230	22:19:09	45f043a9-429f-4107-9abd-346ffb180d0f	GET	/socket.io/?EIO=4&transport=polling&t=Ooyc5Xn	http://localhost:3000
20231230	22:19:11	683ce575-d5f4-4731-95a3-3b7edde6821a	GET	/socket.io/?EIO=4&transport=polling&t=Ooyc5sx	http://localhost:3000
20231230	22:19:14	4b9fe2f2-cd54-4265-82da-21ec75f6841b	GET	/socket.io/?EIO=4&transport=polling&t=Ooyc6kG	http://localhost:3000
20231230	22:19:15	0f376034-7d09-4b8c-b78d-1a32febbe7ca	GET	/socket.io/?EIO=4&transport=polling&t=Ooyc6-S	http://localhost:3000
20231230	22:19:16	3dc297df-4b5e-4ba3-9f33-3e8c73a7a7a6	GET	/socket.io/?EIO=4&transport=polling&t=Ooyc6-e	http://localhost:3000
20231230	22:19:16	bcf68183-8b14-431f-ab17-99b7a7082eb3	GET	/socket.io/?EIO=4&transport=polling&t=Ooyc7Db	http://localhost:3000
20231230	22:19:20	be587081-06b5-4753-b1c2-c9af51209583	GET	/socket.io/?EIO=4&transport=polling&t=Ooyc8Ai	http://localhost:3000
20231230	22:19:21	22d8e33e-3c20-4595-bb8f-fc53c9983220	GET	/socket.io/?EIO=4&transport=polling&t=Ooyc8Sa	http://localhost:3000
20231230	22:19:21	bf16cec1-c858-4d5c-8800-9348da2b7ae7	GET	/socket.io/?EIO=4&transport=polling&t=Ooyc8S8	http://localhost:3000
20231230	22:19:22	b4874dd0-81aa-48fb-90d3-1d8a3809211a	GET	/socket.io/?EIO=4&transport=polling&t=Ooyc8VI	http://localhost:3000
20231230	22:19:25	f3fb6202-f9e9-415a-bfe3-7519ea4f56ec	GET	/socket.io/?EIO=4&transport=polling&t=Ooyc9Q8	http://localhost:3000
20231230	22:19:27	a2bedb19-3015-4ba3-93e0-b354e32491df	GET	/socket.io/?EIO=4&transport=polling&t=Ooyc9rH	http://localhost:3000
20231230	22:19:27	65a4ae33-9d12-4bd8-9ae5-f0afb520d0d6	GET	/socket.io/?EIO=4&transport=polling&t=Ooyc9vt	http://localhost:3000
20231230	22:19:27	e76605c3-cae2-4fa4-8ee9-a5de8ad74ea6	GET	/socket.io/?EIO=4&transport=polling&t=Ooyc9w4	http://localhost:3000
20231230	22:19:30	d34fd885-13ad-464c-ad79-38272b108093	GET	/socket.io/?EIO=4&transport=polling&t=OoycAea	http://localhost:3000
20231230	22:19:32	8abb9711-72cd-498e-b486-2eddf12e6ee3	GET	/socket.io/?EIO=4&transport=polling&t=OoycB3g	http://localhost:3000
20231230	22:19:33	a0637482-2b59-4dd1-8c7c-e61673ae1923	GET	/socket.io/?EIO=4&transport=polling&t=OoycBNg	http://localhost:3000
20231230	22:19:33	1e44e9c2-ceaa-4254-b467-4093cf6c70f1	GET	/socket.io/?EIO=4&transport=polling&t=OoycBNu	http://localhost:3000
20231230	22:19:36	cf1e80a8-3ab7-40c4-a606-47cb72c13f00	GET	/socket.io/?EIO=4&transport=polling&t=OoycB-C	http://localhost:3000
20231230	22:19:37	737e395a-ecb1-4d13-9765-202b6985701d	GET	/socket.io/?EIO=4&transport=polling&t=OoycCNQ	http://localhost:3000
20231230	22:19:39	ba6acd72-5c2b-4682-8474-4854fe5c58c6	GET	/socket.io/?EIO=4&transport=polling&t=OoycCrG	http://localhost:3000
20231230	22:19:39	52eb603f-7927-45cc-9be6-1dac780dbf46	GET	/socket.io/?EIO=4&transport=polling&t=OoycCrU	http://localhost:3000
20231230	22:19:41	87cc703b-db9e-4091-8ef8-c14c9159a470	GET	/socket.io/?EIO=4&transport=polling&t=OoycDCm	http://localhost:3000
20231230	22:19:42	06caf08e-9560-47a6-bb45-e8061cb6057c	GET	/socket.io/?EIO=4&transport=polling&t=OoycDb_	http://localhost:3000
20231230	22:19:45	af93aea7-486d-424a-988c-1d5001d63eaf	GET	/socket.io/?EIO=4&transport=polling&t=OoycEJ9	http://localhost:3000
20231230	22:19:45	0eb656e8-53c2-4cee-8f45-6a5a9b00fdc7	GET	/socket.io/?EIO=4&transport=polling&t=OoycEJN	http://localhost:3000
20231230	22:19:46	c68f8e93-8467-4700-a15f-d13cc0b4bcf2	GET	/socket.io/?EIO=4&transport=polling&t=OoycERE	http://localhost:3000
20231230	22:19:48	e6aa283c-c802-4bad-a38f-95c63314ce81	GET	/socket.io/?EIO=4&transport=polling&t=OoycEqy	http://localhost:3000
